Company Name,Company id,Count Page View,Count Search,Count Requests,Count Orders,Count Session Id,Total Order Value In Euro,Monetize Amount,Final Points,Groups on Final Points,ClusterPredicted K-means
Agerex,12047,0.003766216,0.028073572,0,0,0.010327022,0,0,2.108340507,3,0
Grafco srl,31501,0.004882131,0.025169409,0,0,0.012048193,0,0,2.104986683,3,0
Floweryhues Fragrances Private Limited,32290,0.004324174,0.022265247,0,0,0.015490534,0,0,2.103997697,3,0
Vital Chimica di Vitaliti l. &c. sas,1427,0.016320268,0.022265247,0,0,0.003442341,0,0,2.101392773,3,0
PCC Morava - Chem s.r.o.,20669,0.000557958,0,0.009493671,0,0.003442341,0,0,2.098749111,3,0
HCD Chemie Distribution GmbH,29631,0.003905705,0.005808325,0.006329114,0,0.006884682,0,0,2.095758383,3,0
University of Limerick,32065,0.004184684,0.016456922,0.003164557,0,0.008605852,0,0,2.095284274,3,0
LEBSA,2919,0.002092342,0.011616651,0.003164557,0,0.015490534,0,0,2.092887699,3,0
SAGLIO DEVELOPMENT SL,25447,0.003347747,0.021297193,0,0,0.017211704,0,0,2.092832192,3,0
POLYSOL LTD,32129,0.004882131,0.017424976,0.003164557,0,0.006884682,0,0,2.092500831,3,0
Merex Export Denmark,35381,0.000418468,0,0.009493671,0,0.003442341,0,0,2.091774637,3,0
OSRAM Opto Semiconductors,34796,0.003766216,0.011616651,0.003164557,0,0.013769363,0,0,2.09052286,3,0
Absolute Essential Oils SRL,27748,0.000139489,0.001936108,0.009493671,0,0.00172117,0,0,2.088572592,3,0
Profit Circle Limited,29013,0.008369368,0.005808325,0,0,0.027538726,0,0,2.085820986,3,0
BioActor BV,33302,0.003347747,0.006776379,0.003164557,0,0.018932874,0,0,2.085761446,3,0
ELM Kimya,11291,0.010740689,0.009680542,0.003164557,0,0.008605852,0,0,2.084265551,3,0
"ChemSol, LLC",18159,0.003208258,0.009680542,0.006329114,0,0.003442341,0,0,2.082379819,3,0
Riberpet SAU,22359,0.003766216,0.015488867,0,0,0.022375215,0,0,2.081514909,3,0
Teknotherm Metal San.ve Ticaret Anonim Şirketi,33565,0.007671921,0.009680542,0,0,0.024096386,0,0,2.072442421,3,0
Valleys Resin Bound Ltd,23174,0.003766216,0.007744434,0.003164557,0,0.017211704,0,0,2.069029057,3,0
Safiro Nutrition Sp. z o.o. Sp. k.,32133,0.004045195,0.033881897,0,0,0.003442341,0,0,2.068471638,3,0
Tricardos S. A,19923,0.000976426,0.011616651,0.006329114,0,0.003442341,0,0,2.067593665,3,0
Nitrogenmuvek,17618,0.002231831,0.021297193,0.003164557,0,0.005163511,0,0,2.067538159,3,0
Lomisa Distribuciones y Proyectos S.L.,33130,0.009485284,0.023233301,0,0,0.008605852,0,0,2.066221845,3,0
Unecol Adhesive Ideas,17814,0.004463663,0.024201355,0.003164557,0,0,0,0,2.066162306,3,0
Payer Lacke GmbH,21538,0.000836937,0.004840271,0.006329114,0,0.010327022,0,0,2.066034297,3,0
TECERAM HK s.r.o.,33688,0.004324174,0.017424976,0.003164557,0,0.006884682,0,0,2.064602938,3,0
Jebsen & Jessen Life Science GmbH,31102,0.012135584,0.006776379,0,0,0.022375215,0,0,2.064358919,3,0
Comptoir des plantes SARL,34975,0.006137537,0.021297193,0,0,0.013769363,0,0,2.060204621,3,0
KUNA CORPORATION DOO,35759,0.002929279,0.013552759,0.003164557,0,0.012048193,0,0,2.059422921,3,0
Krohne Messtechnik GmbH,22545,0.004184684,0.030009681,0,0,0.006884682,0,0,2.053952309,3,0
MABAYCO,5037,0.002092342,0.006776379,0.006329114,0,0.006884682,0,0,2.053492939,3,0
Interplast Kimya CO.,20393,0.003626726,0.027105518,0,0,0.010327022,0,0,2.052963323,3,0
Schnoor-Plast ApS,21528,0.003766216,0.012584705,0.003164557,0,0.012048193,0,0,2.052867051,3,0
demtas pigment ve kimyevi mad.iml.san. ve dış tic.ltd.şti,3097,0.021760357,0.010648596,0,0,0.008605852,0,0,2.05074027,3,0
Kapa Produktion,32865,0.001255405,0.005808325,0.006329114,0,0.008605852,0,0,2.049301908,3,0
RECUBRIMIENTOS ANTICORROSIVOS CARDENAS SA DE CV,26120,0.001673874,0.001936108,0.006329114,0,0.012048193,0,0,2.048731526,3,0
MAPEA,18944,0.003068768,0.012584705,0.006329114,0,0,0,0,2.048496437,3,0
BIODESIV,204,0.006277026,0.017424976,0,0,0.017211704,0,0,2.045685292,3,0
DEPSOL POLYMERS LLC,29092,0.008229879,0.009680542,0.003164557,0,0.010327022,0,0,2.044783549,3,0
SC GEMITE  RO SRL,27817,0.003905705,0.001936108,0.003164557,0,0.022375215,0,0,2.043762827,3,0
SO.L.TER. srl,29456,0.006974473,0.01839303,0,0,0.015490534,0,0,2.04290185,3,0
Witty GmbH & Co.KG,18214,0.006277026,0.024201355,0,0,0.010327022,0,0,2.040270187,3,0
Brenntag Hungaria Kft,2056,0.003905705,0.030009681,0,0,0.006884682,0,0,2.040003362,3,0
DANHSON-BG,32554,0.006695494,0.020329138,0,0,0.013769363,0,0,2.039699804,3,0
Dr Zigs,31182,0.0026503,0.005808325,0.006329114,0,0.006884682,0,0,2.032988122,3,0
Chemiman,2260,0.007113963,0.017424976,0.003164557,0,0.003442341,0,0,2.031975367,3,0
Sarts ltd,25997,0.002371321,0.013552759,0.003164557,0,0.012048193,0,0,2.031525027,3,0
CENTRAL TRADING COMPANY LLC,34818,0.003626726,0.023233301,0,0,0.013769363,0,0,2.031469521,3,0
SKS Estonia Textile ou,34394,0.0026503,0.024201355,0,0,0.013769363,0,0,2.031050917,3,0
Sika Technology AG,25909,0.003347747,0.009680542,0,0,0.027538726,0,0,2.028350784,3,0
The Green Doctor NI LTD,17999,0.003626726,0.011616651,0.006329114,0,0,0,0,2.027991621,3,0
"Stockmeier Quimica, s.l.u.",7732,0.001534384,0.000968054,0.009493671,0,0,0,0,2.023856095,3,0
Fraunhofer IKTS,27971,0.003068768,0.005808325,0.003164557,0,0.018932874,0,0,2.023409789,3,0
Zwiteck BV,29039,0.003766216,0.028073572,0,0,0.008605852,0,0,2.022281988,3,0
World Fire Systems Srl,29911,0.00516111,0.023233301,0,0,0.012048193,0,0,2.022130209,3,0
QOTEC (STEUR SPUITERIJ EN SCHADEHERSTEL B.V.),30839,0.002789789,0.001936108,0.006329114,0,0.010327022,0,0,2.018468793,3,0
Diamik Glass Ltd,34060,0.000557958,0,0.009493671,0,0.00172117,0,0,2.012690591,3,0
TOTAL CARE,32175,0.002231831,0.005808325,0.006329114,0,0.006884682,0,0,2.012064702,3,0
Printacal,20292,0.004882131,0.010648596,0.003164557,0,0.012048193,0,0,2.011857417,3,0
Eporoc AB,31191,0.003766216,0.026137464,0,0,0.010327022,0,0,2.011535086,3,0
MULTIHEM,1207,0.005440089,0.010648596,0,0,0.024096386,0,0,2.009253557,3,0
MOLUMER İZOTAŞ İZOLASYON,18522,0.003347747,0.002904163,0.006329114,0,0.008605852,0,0,2.008710878,3,0
Global Comarcos SL,35803,0.005858558,0.022265247,0,0,0.012048193,0,0,2.008599865,3,0
Chemours International Operations Sarl,31607,0.00251081,0.001936108,0.006329114,0,0.010327022,0,0,2.004519846,3,0
ArcelorMittal,31350,0.004463663,0.01839303,0,0,0.017211704,0,0,2.003419848,3,0
Klüber Lubrication GmbH Ibérica,27877,0.004324174,0.027105518,0,0,0.008605852,0,0,2.001777171,3,0
DRACO-BIS Sp. z o.o sp.k.,33314,0.004742642,0.007744434,0,0,0.027538726,0,0,2.001290098,3,0
Oxford Medical Products,24919,0.002789789,0.009680542,0,0,0.027538726,0,0,2.000452891,3,0
Delta Clean Kft.,26049,0.003766216,0.030977735,0,0,0.005163511,0,0,1.99537308,3,0
Diessner GmbH & Co. KG,4591,0.003068768,0.002904163,0.006329114,0,0.008605852,0,0,1.994761931,3,0
Poligrat Deutschland GmbH,30194,0.005021621,0.019361084,0,0,0.015490534,0,0,1.993661933,3,0
Dr. Hans Heubach GmbH,31747,0.004184684,0.005808325,0.003164557,0,0.017211704,0,0,1.993147056,3,0
Vepochemie AG,31290,0.003766216,0.003872217,0.006329114,0,0.006884682,0,0,1.991978489,3,0
"Advanced Materials Engineering, Inc.",27970,0.001813363,0.005808325,0.006329114,0,0.006884682,0,0,1.991141282,3,0
La Savonnerie de Nyons,34800,0.001813363,0.024201355,0,0,0.013769363,0,0,1.989204077,3,0
Sibbiopharm Ltd.,30163,0.003208258,0.003872217,0,0,0.032702238,0,0,1.989135607,3,0
RIKA Chemie GmbH,32968,0.008927326,0.000968054,0.003164557,0,0.017211704,0,0,1.9882656,3,0
EUROFED SRL,23670,0.001534384,0.026137464,0,0,0.012048193,0,0,1.986002031,3,0
Prosynth Ltd.,13127,0.002231831,0.008712488,0.006329114,0,0.003442341,0,0,1.985155794,3,0
natural Ingredients Solution srl,30384,0.0026503,0.004840271,0.006329114,0,0.006884682,0,0,1.984585412,3,0
BELMAR,19430,0.005998047,0.010648596,0.003164557,0,0.010327022,0,0,1.981594685,3,0
AYDIN KIMYA,18616,0.003905705,0.021297193,0.003164557,0,0.00172117,0,0,1.9791148,3,0
Landa Nano GmbH,24687,0.00251081,0.004840271,0.006329114,0,0.006884682,0,0,1.977610938,3,0
KOSBUD Bracia Kosińscy Sp.J,24472,0.003208258,0.011616651,0.003164557,0,0.012048193,0,0,1.976566446,3,0
Nutrients On Demand AB,8958,0.002231831,0.006776379,0.006329114,0,0.005163511,0,0,1.974408893,3,0
HEGARDT S.L.,25769,0.001673874,0.003872217,0.006329114,0,0.008605852,0,0,1.973419907,3,0
LILA COSMETICS,26062,0.003068768,0.011616651,0.003164557,0,0.012048193,0,0,1.969591973,3,0
"Serviecología y tratamientos de aguas, s.l.",15041,0.001952853,0.011616651,0,0,0.025817556,0,0,1.969352952,3,0
Biotrade Bulgaria Ltd,32993,0.004324174,0.015488867,0.003164557,0,0.006884682,0,0,1.967797517,3,0
TehInvest LLC,25539,0.004045195,0.007744434,0,0,0.027538726,0,0,1.966417731,3,0
GR RESIN,22219,0.001952853,0,0.006329114,0,0.012048193,0,0,1.965875051,3,0
PARFUMS PAR NATURE LP,16099,0.001115916,0.020329138,0.003164557,0,0.005163511,0,0,1.963339661,3,0
EVERGREEN DI MUNARETTO SILVANO,34127,0.002789789,0.010648596,0,0,0.025817556,0,0,1.962797082,3,0
Molekula GmbH,10637,0.003626726,0.01839303,0,0,0.017211704,0,0,1.961573008,3,0
AISAKOS SA,10820,0.005021621,0.007744434,0.003164557,0,0.013769363,0,0,1.959682279,3,0
Samyang EP,29302,0.001952853,0.025169409,0,0,0.012048193,0,0,1.958522741,3,0
"Bobinados Fuengar, S. L",24426,0.004603152,0.024201355,0,0,0.010327022,0,0,1.956576506,3,0
Fardem Packaging BV,21411,0.001394895,0.010648596,0.006329114,0,0.00172117,0,0,1.954055855,3,0
BRENNTAG Slovakia s.r.o.,8330,0.001813363,0.006776379,0.006329114,0,0.005163511,0,0,1.953485473,3,0
ANNAQUIMICA,23414,0.003208258,0.020329138,0,0,0.015490534,0,0,1.951396489,3,0
Poro,27346,0.001394895,0.007744434,0.003164557,0,0.017211704,0,0,1.950463009,3,0
Adhesivos Candar SL,19372,0.011856605,0.027105518,0,0,0,0,0,1.948106137,3,0
Pulveranalyse,3675,0.0026503,0.005808325,0.006329114,0,0.005163511,0,0,1.946929603,3,0
Megadyne S.p.A.,7810,0.01311201,0,0,0,0.025817556,0,0,1.946478299,3,0
RF NEGOCE,28149,0.001952853,0.017424976,0.003164557,0,0.006884682,0,0,1.946036889,3,0
DERKIM POLIURETAN SAN. VE TIC. A.S.,15930,0.001115916,0.003872217,0.006329114,0,0.008605852,0,0,1.945522013,3,0
Piezotechnics Dr. Jaenker GmbH,26095,0.002789789,0.009680542,0.003164557,0,0.013769363,0,0,1.944896125,3,0
Brenntag Schweizerhall AG,10619,0.003068768,0.020329138,0,0,0.015490534,0,0,1.944422015,3,0
EURODORTHZ,10975,0.004603152,0.016456922,0.003164557,0,0.005163511,0,0,1.944090654,3,0
AQ bv,28210,0.002789789,0.003872217,0.006329114,0,0.006884682,0,0,1.943157175,3,0
EFA Technologies,33493,0.002789789,0.003872217,0.006329114,0,0.006884682,0,0,1.943157175,3,0
PREMIUM FACTORY,29681,0.001534384,0.033881897,0,0,0.003442341,0,0,1.942931117,3,0
LAPI CHIMICI SRL,308,0.003487237,0.010648596,0.003164557,0,0.012048193,0,0,1.942112683,3,0
"Fraicret, S.A. de C.V.",34190,0.013669968,0.009680542,0,0,0.015490534,0,0,1.94205218,3,0
Planol GmbH,5954,0.002789789,0.016456922,0.003164557,0,0.006884682,0,0,1.93948102,3,0
DARGVEST. sro,31176,0.008508858,0.016456922,0,0,0.013769363,0,0,1.936757117,3,0
Greinplast,29630,0.004463663,0.013552759,0,0,0.020654045,0,0,1.933523335,3,0
Albemarle Catalyst,20651,0.001255405,0.021297193,0.003164557,0,0.003442341,0,0,1.932658325,3,0
San Deco - Deka Boya,9391,0.002929279,0.027105518,0,0,0.008605852,0,0,1.932032436,3,0
ACOS  SRL,16684,0.003347747,0.017424976,0.003164557,0,0.005163511,0,0,1.929723104,3,0
VWR Internation Sp z .o.o.,28776,0.003626726,0.006776379,0.003164557,0,0.015490534,0,0,1.927593354,3,0
"PINTURAS PLAST-BELLA, S.L.",19972,0.000557958,0,0.009493671,0,0,0,0,1.926632071,3,0
productos químicos mopasa sl,13521,0.000557958,0,0.009493671,0,0,0,0,1.926632071,3,0
Jay Chemical Industries Ltd.,2828,0.010322221,0.021297193,0,0,0.006884682,0,0,1.925204745,3,0
BAICHIM SRL,14928,0.001534384,0.014520813,0,0,0.022375215,0,0,1.921520623,3,0
Ultrana GmbH,33461,0.003905705,0.002904163,0.003164557,0,0.018932874,0,0,1.920048498,3,0
Shuzyrock Inc.,34420,0.003626726,0.026137464,0,0,0.008605852,0,0,1.918502093,3,0
Gento Chemicals,21727,0.010182731,0.021297193,0,0,0.006884682,0,0,1.918230272,3,0
AREIN GRUP Kimyasal Maddeler San. ve Tic. Ltd. Şti.,21115,0.001813363,0.013552759,0.003164557,0,0.010327022,0,0,1.917568613,3,0
Rhenocoll-Werk e.K.,24035,0.003905705,0.009680542,0.003164557,0,0.012048193,0,0,1.914633392,3,0
EBS BOYA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,18132,0.000278979,0,0.009493671,0,0,0,0,1.912683124,3,0
Pinturas de la Peña,19466,0.000278979,0,0.009493671,0,0,0,0,1.912683124,3,0
Accenture,24358,0.003487237,0.010648596,0,0,0.024096386,0,0,1.911610929,3,0
Plastcad Technology,32734,0.003905705,0.006776379,0,0,0.027538726,0,0,1.911040547,3,0
CAP CHEMICALS SAS,16888,0.003766216,0.030977735,0,0,0.003442341,0,0,1.90931456,3,0
Paintex,31470,0.004463663,0.016456922,0,0,0.017211704,0,0,1.906614427,3,0
"NATIONAL PAINT, S.A.",18746,0.000139489,0,0.009493671,0,0,0,0,1.905708651,3,0
GV Pharma Hungary LLC,33824,0.006137537,0.010648596,0.003164557,0,0.008605852,0,0,1.902510638,3,0
THAKAR DASS & CO JALANDHAR,1560,0.011159157,0.025169409,0,0,0.00172117,0,0,1.902486868,3,0
Constantine Ltd,33399,0.002789789,0.017424976,0.003164557,0,0.005163511,0,0,1.90182521,3,0
Micromach GmbH,35091,0.006137537,0.023233301,0,0,0.008605852,0,0,1.898834483,3,0
Avcılar Kimya,13531,0.001115916,0.002904163,0.006329114,0,0.008605852,0,0,1.897119303,3,0
PLASKO PLASTIK SAN. TIC. AS.,14639,0.001255405,0.028073572,0,0,0.008605852,0,0,1.896741466,3,0
G&G Növényvédelmi Kft.,24789,0.002789789,0.008712488,0.003164557,0,0.013769363,0,0,1.896493414,3,0
Prodec ApS,34476,0.005021621,0.011616651,0.003164557,0,0.008605852,0,0,1.895117561,3,0
AMERICAN PAN EUROPE SRL,21733,0.001952853,0.029041626,0,0,0.006884682,0,0,1.893958024,3,0
Salmon PT.,28394,0.001952853,0.007744434,0.003164557,0,0.015490534,0,0,1.892302383,3,0
Better for me Handels GmbH,24202,0.006416516,0.019361084,0,0,0.012048193,0,0,1.891289627,3,0
Mirius,31002,0.006695494,0.002904163,0.003164557,0,0.015490534,0,0,1.887420927,3,0
Falken Trade,17979,0.0026503,0.009680542,0.006329114,0,0,0,0,1.882364885,3,0
Sociedade Industrial de Britagem de Pedra Lda.,35228,0.001255405,0.032913843,0,0,0.003442341,0,0,1.880579459,3,0
Black Candles Ltd,26035,0.004603152,0.017424976,0,0,0.015490534,0,0,1.875933091,3,0
Melisa Laboratorium,33138,0.002231831,0.023233301,0,0,0.012048193,0,0,1.875666267,3,0
TS LAB,24860,0.001255405,0.024201355,0,0,0.012048193,0,0,1.875247663,3,0
FuMaTec Elastomertechnik,19819,0.004742642,0.030977735,0,0,0.00172117,0,0,1.872077354,3,0
ROWASOL GmbH,24849,0.003487237,0,0.006329114,0,0.008605852,0,0,1.870477219,3,0
Regenbogenkreis GmbH,33366,0.004045195,0.021297193,0,0,0.012048193,0,0,1.869529,3,0
INNOSET,31247,0.004184684,0.006776379,0.003164557,0,0.013769363,0,0,1.869432727,3,0
Stahl International b.v.,24195,0.003208258,0.001936108,0.006329114,0,0.006884682,0,0,1.867275174,3,0
Inexios,6013,0.000836937,0.026137464,0,0,0.010327022,0,0,1.865071144,3,0
INVERTO GmbH,25207,0.002092342,0.014520813,0,0,0.020654045,0,0,1.863359997,3,0
"BRENNTAG TAIWAN CO., LTD.",24761,0.007113963,0.007744434,0,0,0.022375215,0,0,1.861680587,3,0
Orgachim Resins AD,10154,0.002231831,0.009680542,0.006329114,0,0,0,0,1.861441465,3,0
Innovad,33356,0.004045195,0.019361084,0,0,0.013769363,0,0,1.858782099,3,0
Angeloni Group srl,19744,0.002371321,0.007744434,0.006329114,0,0.00172117,0,0,1.857669037,3,0
Carlo Riccò & F.lli,4062,0.004463663,0.003872217,0.006329114,0,0.003442341,0,0,1.854733816,3,0
Baumit Romania,18099,0.003208258,0.033881897,0,0,0,0,0,1.854507758,3,0
BTM BİTÜMLÜ TECRİT MADDELERİ SANAYİVE TİCARET A.Ş,21831,0.002231831,0.013552759,0.003164557,0,0.008605852,0,0,1.852433514,3,0
IP Trading Ltd,33991,0.002929279,0.020329138,0,0,0.013769363,0,0,1.851389022,3,0
Safic Alcan Chimsnab AD,18285,0.003208258,0.006776379,0.006329114,0,0.00172117,0,0,1.851113167,3,0
Phyto Connexion,34661,0.005021621,0.016456922,0,0,0.015490534,0,0,1.848453801,3,0
Temizkan Trading Company,32390,0.008229879,0.01839303,0,0,0.010327022,0,0,1.847496551,3,0
İDAKEM KİMYA SANAYİ VE TİCARET A.Ş.,24188,0.002929279,0.005808325,0.003164557,0,0.015490534,0,0,1.844318276,3,0
SMAIL GROUP Sp. z o.o.,22263,0.004882131,0.016456922,0,0,0.015490534,0,0,1.841479327,3,0
Teknologisk Institut,19350,0.001813363,0.009680542,0.006329114,0,0,0,0,1.840518045,3,0
Euro OTC Pharma GmbH,35784,0.005719068,0.024201355,0,0,0.006884682,0,0,1.840255253,3,0
Immerbau Sp. z o,17997,0.001255405,0.006776379,0.006329114,0,0.003442341,0,0,1.839529059,3,0
Rosso&Nero srl,31420,0.003347747,0.008712488,0.003164557,0,0.012048193,0,0,1.838332788,3,0
JEB Distributions,35837,0.004603152,0.01839303,0,0,0.013769363,0,0,1.838277282,3,0
Rexil-Agro BV,30416,0.006834984,0.021297193,0,0,0.008605852,0,0,1.836901429,3,0
BlueBay Aquatics,8022,0.00516111,0.006776379,0.003164557,0,0.012048193,0,0,1.832195522,3,0
DELOS IMPEX 96 srl,25609,0.00516111,0.026137464,0,0,0.005163511,0,0,1.823104261,3,0
Kaubit AG,3507,0.006974473,0.017424976,0,0,0.012048193,0,0,1.8223821,3,0
Saint-Gobain Ecophon,4340,0.001115916,0.004840271,0.006329114,0,0.005163511,0,0,1.821807684,3,0
Bruchsaler Farbenfabrik GmbH & Co. KG,27651,0.001534384,0.000968054,0.006329114,0,0.008605852,0,0,1.821237302,3,0
Max Baermann GmbH,27880,0.002092342,0.022265247,0,0,0.012048193,0,0,1.820289083,3,0
Capital concept colombia e.u,31685,0.005719068,0.020329138,0,0,0.010327022,0,0,1.818761451,3,0
CAM Bioceramics B.V.,24082,0.003626726,0.015488867,0,0,0.017211704,0,0,1.816364876,3,0
Lookout Services,30870,0.003905705,0.004840271,0,0,0.027538726,0,0,1.814235125,3,0
BIO BONE NANO TEKNOLOJILERI,35347,0.005579579,0.020329138,0,0,0.010327022,0,0,1.811786977,3,0
Tillman international B.V.,17478,0.002929279,0.028073572,0,0,0.005163511,0,0,1.808318107,3,0
Betolar Ltd,8320,0.003487237,0.006776379,0,0,0.025817556,0,0,1.804058606,3,0
Larocca Engineering,23508,0.002929279,0.019361084,0,0,0.013769363,0,0,1.802986311,3,0
Thermaset LTD,27701,0.001952853,0.020329138,0,0,0.013769363,0,0,1.802567708,3,0
BEGONIA,31555,0.005579579,0.01839303,0,0,0.012048193,0,0,1.801040076,3,0
Victus International,5134,0.010182731,0,0,0,0.025817556,0,0,1.800014357,3,0
Rudolf Hensel GmbH,21128,0.003766216,0,0.006329114,0,0.006884682,0,0,1.798367647,3,0
Vutrex d.o.o.,31345,0.003626726,0.011616651,0,0,0.020654045,0,0,1.794871073,3,0
MIT GmbH,33295,0.0053006,0.005808325,0.003164557,0,0.012048193,0,0,1.790767285,3,0
Aurora Digital Colours Ltd,32774,0.003626726,0.01839303,0,0,0.013769363,0,0,1.789455968,3,0
Organik Kimya AS,21478,0.003347747,0.020329138,0,0,0.012048193,0,0,1.786253922,3,0
Sorption Technologies GmbH,27483,0.003487237,0.005808325,0.003164557,0,0.013769363,0,0,1.78615765,3,0
youbee GmbH,33789,0.004742642,0.009680542,0.003164557,0,0.008605852,0,0,1.784363193,3,0
TENZI SP. Z O.O.,22485,0.003766216,0.010648596,0.003164557,0,0.008605852,0,0,1.78394459,3,0
Yamamoto Trading (Thailand),1623,0.004463663,0.017424976,0,0,0.013769363,0,0,1.782900098,3,0
"PRODUCTOS DE COSMÉTICA PROFESIONAL, S.L.",25263,0.002929279,0.015488867,0,0,0.017211704,0,0,1.781492509,3,0
Beryl Circular BV,20772,0.002789789,0.024201355,0,0,0.008605852,0,0,1.779849831,3,0
Marta Kaufmann Cosmética SL,25286,0.002231831,0.015488867,0.003164557,0,0.005163511,0,0,1.777121895,3,0
Samtech Extraktionstechnik GmbH,23939,0.002092342,0.008712488,0.003164557,0,0.012048193,0,0,1.775562527,3,0
"LLC ""VPO VOLGOKHIMNEFT""",35625,0.003347747,0.01839303,0,0,0.013769363,0,0,1.775507021,3,0
trustseal limited,21210,0.002231831,0.006776379,0.003164557,0,0.013769363,0,0,1.771790099,3,0
M&B GreenUs Hungary Kft.,30725,0.003068768,0.014520813,0.003164557,0,0.005163511,0,0,1.770566025,3,0
Martí Tor Alergia,27218,0.002789789,0.022265247,0,0,0.010327022,0,0,1.76910293,3,0
VDS optilab,28449,0.0026503,0.015488867,0,0,0.017211704,0,0,1.767543562,3,0
Al Manar Group,22808,0.003208258,0.012584705,0.003164557,0,0.006884682,0,0,1.766793598,3,0
Augusto Bellinvia srl,34639,0.004045195,0.004840271,0.003164557,0,0.013769363,0,0,1.765652833,3,0
Laboratorios Olea Vitae s.l.,26069,0.001394895,0.01839303,0,0,0.015490534,0,0,1.763922913,3,0
PSC A/S,20823,0.005579579,0.003872217,0,0,0.025817556,0,0,1.763467576,3,0
Inkgenio Srl,615,0.004742642,0.005808325,0.003164557,0,0.012048193,0,0,1.762869391,3,0
Schildecker Transport GmbH,23668,0.0026503,0.022265247,0,0,0.010327022,0,0,1.762128457,3,0
Laboratoires SYNTH-INNOVE,27613,0.002231831,0.004840271,0.003164557,0,0.015490534,0,0,1.761043198,3,0
Naturprodukte Lembcke GbR,22420,0.002789789,0.020329138,0,0,0.012048193,0,0,1.758356029,3,0
MASTERBATCH NUPLEX,25975,0.002231831,0.011616651,0.003164557,0,0.008605852,0,0,1.755628093,3,0
Stora Enso,22970,0.003208258,0.023233301,0,0,0.008605852,0,0,1.752370541,3,0
SaKaMi Oy,23279,0.004463663,0.011616651,0,0,0.018932874,0,0,1.750659394,3,0
Miquel y Costas & Miquel S.A,3176,0.010043242,0.007744434,0,0,0.017211704,0,0,1.749968969,3,0
"Cooperativa de Maestros Pintores, Copiza",23759,0.001394895,0.004840271,0.006329114,0,0.003442341,0,0,1.749698111,3,0
Spandex,33023,0.002789789,0,0.006329114,0,0.006884682,0,0,1.749546333,3,0
Puroc B.V.,21221,0.002371321,0.006776379,0,0,0.025817556,0,0,1.748262819,3,0
United Initiators SAS,33906,0.003766216,0.017424976,0,0,0.013769363,0,0,1.748027731,3,0
FCHL Ltd,25221,0.015901799,0.008712488,0,0,0.010327022,0,0,1.747065484,3,0
"LLC ""Attika-Ukraine""",30246,0.003068768,0.007744434,0,0,0.024096386,0,0,1.745479377,3,0
Dulimex AG,25318,0.000976426,0,0.006329114,0,0.008605852,0,0,1.744936698,3,0
AIG SINERGIA,13005,0.0026503,0.005808325,0.003164557,0,0.013769363,0,0,1.744310809,3,0
CHEMFIL CHEMICALS FILIPPIDIS ALEXANDROS,33080,0.006137537,0.01839303,0,0,0.010327022,0,0,1.74287945,3,0
